epoch: 0, loss: 0.3148, minimizing loss: 1.0619, maximizing loss: 1.0673
epoch: 30, loss: 0.0294, minimizing loss: 0.1518, maximizing loss: 0.1749
epoch: 31, loss: 0.0292, minimizing loss: 0.1515, maximizing loss: 0.1747
epoch: 32, loss: 0.0291, minimizing loss: 0.1510, maximizing loss: 0.1742
epoch: 33, loss: 0.0289, minimizing loss: 0.1506, maximizing loss: 0.1737
epoch: 34, loss: 0.0288, minimizing loss: 0.1502, maximizing loss: 0.1734
epoch: 35, loss: 0.0285, minimizing loss: 0.1496, maximizing loss: 0.1730
epoch: 36, loss: 0.0286, minimizing loss: 0.1499, maximizing loss: 0.1734
epoch: 37, loss: 0.0285, minimizing loss: 0.1497, maximizing loss: 0.1732
epoch: 38, loss: 0.0283, minimizing loss: 0.1493, maximizing loss: 0.1729
epoch: 39, loss: 0.0283, minimizing loss: 0.1494, maximizing loss: 0.1730
epoch: 40, loss: 0.0282, minimizing loss: 0.1495, maximizing loss: 0.1732
epoch: 41, loss: 0.0280, minimizing loss: 0.1487, maximizing loss: 0.1724
epoch: 42, loss: 0.0278, minimizing loss: 0.1483, maximizing loss: 0.1722
epoch: 43, loss: 0.0277, minimizing loss: 0.1481, maximizing loss: 0.1720
epoch: 44, loss: 0.0277, minimizing loss: 0.1482, maximizing loss: 0.1722
epoch: 45, loss: 0.0275, minimizing loss: 0.1474, maximizing loss: 0.1713
epoch: 46, loss: 0.0273, minimizing loss: 0.1472, maximizing loss: 0.1713
epoch: 47, loss: 0.0273, minimizing loss: 0.1472, maximizing loss: 0.1713
epoch: 48, loss: 0.0271, minimizing loss: 0.1470, maximizing loss: 0.1713
epoch: 49, loss: 0.0270, minimizing loss: 0.1470, maximizing loss: 0.1714
epoch: 50, loss: 0.0267, minimizing loss: 0.1464, maximizing loss: 0.1709
epoch: 51, loss: 0.0267, minimizing loss: 0.1468, maximizing loss: 0.1716
epoch: 52, loss: 0.0265, minimizing loss: 0.1462, maximizing loss: 0.1711
epoch: 53, loss: 0.0263, minimizing loss: 0.1455, maximizing loss: 0.1702
epoch: 54, loss: 0.0262, minimizing loss: 0.1456, maximizing loss: 0.1705
epoch: 55, loss: 0.0261, minimizing loss: 0.1454, maximizing loss: 0.1703
epoch: 56, loss: 0.0260, minimizing loss: 0.1452, maximizing loss: 0.1702
epoch: 57, loss: 0.0259, minimizing loss: 0.1447, maximizing loss: 0.1697
epoch: 58, loss: 0.0257, minimizing loss: 0.1446, maximizing loss: 0.1698
epoch: 59, loss: 0.0255, minimizing loss: 0.1438, maximizing loss: 0.1691
epoch: 60, loss: 0.0253, minimizing loss: 0.1434, maximizing loss: 0.1687
epoch: 61, loss: 0.0250, minimizing loss: 0.1424, maximizing loss: 0.1677
epoch: 62, loss: 0.0250, minimizing loss: 0.1427, maximizing loss: 0.1681
epoch: 63, loss: 0.0248, minimizing loss: 0.1422, maximizing loss: 0.1677
epoch: 64, loss: 0.0244, minimizing loss: 0.1410, maximizing loss: 0.1667
epoch: 65, loss: 0.0240, minimizing loss: 0.1404, maximizing loss: 0.1663
epoch: 66, loss: 0.0234, minimizing loss: 0.1394, maximizing loss: 0.1656
epoch: 67, loss: 0.0230, minimizing loss: 0.1385, maximizing loss: 0.1651
epoch: 68, loss: 0.0219, minimizing loss: 0.1358, maximizing loss: 0.1627
epoch: 69, loss: 0.0206, minimizing loss: 0.1324, maximizing loss: 0.1597
epoch: 70, loss: 0.0195, minimizing loss: 0.1284, maximizing loss: 0.1557
epoch: 71, loss: 0.0190, minimizing loss: 0.1249, maximizing loss: 0.1512
epoch: 72, loss: 0.0187, minimizing loss: 0.1227, maximizing loss: 0.1486
epoch: 73, loss: 0.0182, minimizing loss: 0.1212, maximizing loss: 0.1471
epoch: 74, loss: 0.0179, minimizing loss: 0.1214, maximizing loss: 0.1479
epoch: 75, loss: 0.0176, minimizing loss: 0.1209, maximizing loss: 0.1476
epoch: 76, loss: 0.0175, minimizing loss: 0.1203, maximizing loss: 0.1469
epoch: 77, loss: 0.0173, minimizing loss: 0.1200, maximizing loss: 0.1467
epoch: 78, loss: 0.0175, minimizing loss: 0.1194, maximizing loss: 0.1456
epoch: 79, loss: 0.0173, minimizing loss: 0.1186, maximizing loss: 0.1446
epoch: 80, loss: 0.0172, minimizing loss: 0.1180, maximizing loss: 0.1440
epoch: 81, loss: 0.0170, minimizing loss: 0.1172, maximizing loss: 0.1432
epoch: 82, loss: 0.0168, minimizing loss: 0.1165, maximizing loss: 0.1425
epoch: 83, loss: 0.0166, minimizing loss: 0.1163, maximizing loss: 0.1424
epoch: 84, loss: 0.0166, minimizing loss: 0.1161, maximizing loss: 0.1421
epoch: 85, loss: 0.0167, minimizing loss: 0.1162, maximizing loss: 0.1421
epoch: 86, loss: 0.0166, minimizing loss: 0.1158, maximizing loss: 0.1416
epoch: 87, loss: 0.0167, minimizing loss: 0.1159, maximizing loss: 0.1417
epoch: 88, loss: 0.0167, minimizing loss: 0.1160, maximizing loss: 0.1418
epoch: 89, loss: 0.0166, minimizing loss: 0.1153, maximizing loss: 0.1410
epoch: 90, loss: 0.0165, minimizing loss: 0.1150, maximizing loss: 0.1406
epoch: 91, loss: 0.0164, minimizing loss: 0.1148, maximizing loss: 0.1406
epoch: 92, loss: 0.0163, minimizing loss: 0.1149, maximizing loss: 0.1408
epoch: 93, loss: 0.0161, minimizing loss: 0.1142, maximizing loss: 0.1402
epoch: 94, loss: 0.0160, minimizing loss: 0.1131, maximizing loss: 0.1387
epoch: 95, loss: 0.0161, minimizing loss: 0.1133, maximizing loss: 0.1389
epoch: 96, loss: 0.0160, minimizing loss: 0.1126, maximizing loss: 0.1380
epoch: 97, loss: 0.0161, minimizing loss: 0.1126, maximizing loss: 0.1379
epoch: 98, loss: 0.0162, minimizing loss: 0.1124, maximizing loss: 0.1374
epoch: 99, loss: 0.0162, minimizing loss: 0.1130, maximizing loss: 0.1383
